Matrix_ID	TF_Locus	Matrix_Type
TFmatrixID_0458	Glyma.19G254800.1	Inferred
TFmatrixID_0458	Glyma.20G030500.1	Inferred
TFmatrixID_0458	Glyma.20G163200.1	Inferred
TFmatrixID_0460	Glyma.02G141000	Inferred
TFmatrixID_0460	Glyma.02G115200.1	Inferred
TFmatrixID_0460	Glyma.02G020300	Inferred
TFmatrixID_0460	Glyma.02G010900.1	Inferred
TFmatrixID_0460	Glyma02g01030.1	Inferred
TFmatrixID_0460	Glyma.01G224800.1	Inferred
TFmatrixID_0460	Glyma.01G222300.1	Inferred
TFmatrixID_0460	Glyma.01G189100.1	Inferred
TFmatrixID_0460	Glyma.01G056800	Inferred
TFmatrixID_0460	Glyma.01G043300.1	Inferred
TFmatrixID_0460	Glyma.02G285900.1	Inferred
TFmatrixID_0460	Glyma.02G293400	Inferred
TFmatrixID_0460	Glyma.03G002300	Inferred
TFmatrixID_0460	Glyma.03G109100.1	Inferred
TFmatrixID_0460	Glyma.03G159700	Inferred
TFmatrixID_0460	Glyma.03G220100.1	Inferred
TFmatrixID_0460	Glyma.03G220800.1	Inferred
TFmatrixID_0460	Glyma.03G224700.1	Inferred
TFmatrixID_0460	Glyma.03G256700.1	Inferred
TFmatrixID_0460	Glyma.04G054200.1	Inferred
TFmatrixID_0460	Glyma.04G061300.1	Inferred
TFmatrixID_0460	Glyma04g06480.1	Inferred
TFmatrixID_0460	Glyma.04G076200.1	Inferred
TFmatrixID_0460	Glyma.04G173500.1	Inferred
TFmatrixID_0460	Glyma04g39620.1	Inferred
TFmatrixID_0460	Glyma.04G218700.1	Inferred
TFmatrixID_0460	Glyma04g40120.1	Inferred
TFmatrixID_0460	Glyma.04G223300.1	Inferred
TFmatrixID_0460	Glyma04g41700.1	Inferred
TFmatrixID_0460	Glyma05g01280.1	Inferred
TFmatrixID_0460	Glyma.05G096500.1	Inferred
TFmatrixID_0460	Glyma.05G123000.2	Inferred
TFmatrixID_0460	Glyma05g25330.1	Inferred
TFmatrixID_0460	Glyma.05G127600.1	Inferred
TFmatrixID_0460	Glyma.05G160800.1	Inferred
TFmatrixID_0460	Glyma.05G184500.1	Inferred
TFmatrixID_0460	Glyma.05G185400.1	Inferred
TFmatrixID_0460	Glyma.05G215900.1	Inferred
TFmatrixID_0460	Glyma.05G211900.1	Inferred
TFmatrixID_0460	Glyma06g05720.1	Inferred
TFmatrixID_0460	Glyma06g06530.1	Inferred
TFmatrixID_0460	Glyma.06G077400.1	Inferred
TFmatrixID_0460	Glyma.06G125600.1	Inferred
TFmatrixID_0460	Glyma.06G142000.1	Inferred
TFmatrixID_0460	Glyma.06G147100.1	Inferred
TFmatrixID_0460	Glyma.06G147500.1	Inferred
TFmatrixID_0460	Glyma.06G168400.1	Inferred
TFmatrixID_0460	Glyma.06G190800.1	Inferred
TFmatrixID_0460	Glyma.06G212900.1	Inferred
TFmatrixID_0460	Glyma.06G307700.1	Inferred
TFmatrixID_0460	Glyma.07G023300.1	Inferred
TFmatrixID_0460	Glyma.07G057400.1	Inferred
TFmatrixID_0460	Glyma.07G133700.1	Inferred
TFmatrixID_0460	Glyma.07G238000	Inferred
TFmatrixID_0460	Glyma.07G262700	Inferred
TFmatrixID_0460	Glyma.08G011300.1	Inferred
TFmatrixID_0460	Glyma.08G018300.1	Inferred
TFmatrixID_0460	Glyma.08G021900.1	Inferred
TFmatrixID_0460	Glyma08g08290.1	Inferred
TFmatrixID_0460	Glyma.08G078700.1	Inferred
TFmatrixID_0460	Glyma.08G082400.1	Inferred
TFmatrixID_0460	Glyma.08G118200.1	Inferred
TFmatrixID_0460	Glyma.08G142400.1	Inferred
TFmatrixID_0460	Glyma.08G143400.1	Inferred
TFmatrixID_0460	Glyma.08G218600.1	Inferred
TFmatrixID_0460	Glyma08g43260.1	Inferred
TFmatrixID_0460	Glyma.09G005700.1	Inferred
TFmatrixID_0460	Glyma09g03450.1	Inferred
TFmatrixID_0460	Glyma.09G034300.1	Inferred
TFmatrixID_0460	Glyma.09G061900.1	Inferred
TFmatrixID_0460	Glyma.09G080000.1	Inferred
TFmatrixID_0460	Glyma.09G129100.1	Inferred
TFmatrixID_0460	Glyma.09G240000.1	Inferred
TFmatrixID_0460	Glyma.09G244000	Inferred
TFmatrixID_0460	Glyma.09G254400.1	Inferred
TFmatrixID_0460	Glyma.09G254800.1	Inferred
TFmatrixID_0460	Glyma.09G274000.1	Inferred
TFmatrixID_0460	Glyma.10G011300	Inferred
TFmatrixID_0460	Glyma.10G111400.1	Inferred
TFmatrixID_0460	Glyma.10G138300	Inferred
TFmatrixID_0460	Glyma.10G230200.1	Inferred
TFmatrixID_0460	Glyma11g02360.1	Inferred
TFmatrixID_0460	Glyma.11G053100.1	Inferred
TFmatrixID_0460	Glyma.12G097100.1	Inferred
TFmatrixID_0460	Glyma.12G212300.1	Inferred
TFmatrixID_0460	Glyma.13G102000.1	Inferred
TFmatrixID_0460	Glyma.13G117600.1	Inferred
TFmatrixID_0460	Glyma.13G267400.1	Inferred
TFmatrixID_0460	Glyma13g34280.1	Inferred
TFmatrixID_0460	Glyma.13G289400.1	Inferred
TFmatrixID_0460	Glyma.13G310100.1	Inferred
TFmatrixID_0460	Glyma.13G370100.1	Inferred
TFmatrixID_0460	Glyma.14G028900.1	Inferred
TFmatrixID_0460	Glyma14g11440.1	Inferred
TFmatrixID_0460	Glyma.14G102900.1	Inferred
TFmatrixID_0460	Glyma.14G103100.1	Inferred
TFmatrixID_0460	Glyma14g12290.1	Inferred
TFmatrixID_0460	Glyma.14G135400.1	Inferred
TFmatrixID_0460	Glyma.14G185800.1	Inferred
TFmatrixID_0460	Glyma.14G199800.1	Inferred
TFmatrixID_0460	Glyma.15G003300.1	Inferred
TFmatrixID_0460	Glyma.15G110300.1	Inferred
TFmatrixID_0460	Glyma15g14370.1	Inferred
TFmatrixID_0460	Glyma.15G139000.4	Inferred
TFmatrixID_0460	Glyma.15G168200.1	Inferred
TFmatrixID_0460	Glyma.15G186300.1	Inferred
TFmatrixID_0460	Glyma.16G026400.1	Inferred
TFmatrixID_0460	Glyma.16G031400	Inferred
TFmatrixID_0460	Glyma.16G031900.1	Inferred
TFmatrixID_0460	Glyma.16G054400.1	Inferred
TFmatrixID_0460	Glyma16g29560.1	Inferred
TFmatrixID_0460	Glyma.16G219800.1	Inferred
TFmatrixID_0460	Glyma.17G011400	Inferred
TFmatrixID_0460	Glyma.17G035400	Inferred
TFmatrixID_0460	Glyma.17G042300.1	Inferred
TFmatrixID_0460	Glyma.17G057100.1	Inferred
TFmatrixID_0460	Glyma.17G097900.1	Inferred
TFmatrixID_0460	Glyma.17G168900.1	Inferred
TFmatrixID_0460	Glyma17g24700.1	Inferred
TFmatrixID_0460	Glyma.17G197500.2	Inferred
TFmatrixID_0460	Glyma.17G222500.1	Inferred
TFmatrixID_0460	Glyma.17G224800	Inferred
TFmatrixID_0460	Glyma18g10330.1	Inferred
TFmatrixID_0460	Glyma.18G124700.1	Inferred
TFmatrixID_0460	Glyma.18G183100.1	Inferred
TFmatrixID_0460	Glyma.18G213200.1	Inferred
TFmatrixID_0460	Glyma.18G238200.1	Inferred
TFmatrixID_0460	Glyma.18G238600.1	Inferred
TFmatrixID_0460	Glyma.18G256500.1	Inferred
TFmatrixID_0460	Glyma.19G020600.1	Inferred
TFmatrixID_0460	Glyma.19G094100.1	Inferred
TFmatrixID_0460	Glyma.19G217000.2	Inferred
TFmatrixID_0460	Glyma.19G217800.1	Inferred
TFmatrixID_0460	Glyma.19G221700	Inferred
TFmatrixID_0460	Glyma.19G254800.1	Inferred
TFmatrixID_0460	Glyma.20G163200.1	Inferred
TFmatrixID_0461	Glyma.02G141000	Inferred
TFmatrixID_0461	Glyma.02G115200.1	Inferred
TFmatrixID_0461	Glyma.02G020300	Inferred
TFmatrixID_0461	Glyma02g01030.1	Inferred
TFmatrixID_0461	Glyma.01G224800.1	Inferred
TFmatrixID_0461	Glyma.01G222300.1	Inferred
TFmatrixID_0461	Glyma.01G189100.1	Inferred
TFmatrixID_0461	Glyma.01G056800	Inferred
TFmatrixID_0461	Glyma.01G043300.1	Inferred
TFmatrixID_0461	Glyma.02G293400	Inferred
TFmatrixID_0461	Glyma.03G002300	Inferred
TFmatrixID_0461	Glyma.03G109100.1	Inferred
TFmatrixID_0461	Glyma.03G159700	Inferred
TFmatrixID_0461	Glyma.03G220100.1	Inferred
TFmatrixID_0461	Glyma.03G224700.1	Inferred
TFmatrixID_0461	Glyma.03G256700.1	Inferred
TFmatrixID_0461	Glyma.04G054200.1	Inferred
TFmatrixID_0461	Glyma.04G076200.1	Inferred
TFmatrixID_0461	Glyma.04G173500.1	Inferred
TFmatrixID_0461	Glyma04g39620.1	Inferred
TFmatrixID_0461	Glyma04g40120.1	Inferred
TFmatrixID_0461	Glyma.04G223300.1	Inferred
TFmatrixID_0461	Glyma04g41700.1	Inferred
TFmatrixID_0461	Glyma05g01280.1	Inferred
TFmatrixID_0461	Glyma.05G096500.1	Inferred
TFmatrixID_0461	Glyma.05G123000.2	Inferred
TFmatrixID_0461	Glyma05g25330.1	Inferred
TFmatrixID_0461	Glyma.05G160800.1	Inferred
TFmatrixID_0461	Glyma.05G185400.1	Inferred
TFmatrixID_0461	Glyma.05G215900.1	Inferred
TFmatrixID_0461	Glyma.05G211900.1	Inferred
TFmatrixID_0461	Glyma06g06530.1	Inferred
TFmatrixID_0461	Glyma.06G077400.1	Inferred
TFmatrixID_0461	Glyma.06G125600.1	Inferred
TFmatrixID_0461	Glyma.06G142000.1	Inferred
TFmatrixID_0461	Glyma.06G147500.1	Inferred
TFmatrixID_0461	Glyma.06G190800.1	Inferred
TFmatrixID_0461	Glyma.06G307700.1	Inferred
TFmatrixID_0461	Glyma.07G057400.1	Inferred
TFmatrixID_0461	Glyma.07G133700.1	Inferred
TFmatrixID_0461	Glyma.07G238000	Inferred
TFmatrixID_0461	Glyma.07G262700	Inferred
TFmatrixID_0461	Glyma.08G011300.1	Inferred
TFmatrixID_0461	Glyma.08G018300.1	Inferred
TFmatrixID_0461	Glyma.08G021900.1	Inferred
TFmatrixID_0461	Glyma08g08290.1	Inferred
TFmatrixID_0461	Glyma.08G078700.1	Inferred
TFmatrixID_0461	Glyma.08G118200.1	Inferred
TFmatrixID_0461	Glyma.08G143400.1	Inferred
TFmatrixID_0461	Glyma08g43260.1	Inferred
TFmatrixID_0461	Glyma.09G005700.1	Inferred
TFmatrixID_0461	Glyma09g03450.1	Inferred
TFmatrixID_0461	Glyma.09G034300.1	Inferred
TFmatrixID_0461	Glyma.09G061900.1	Inferred
TFmatrixID_0461	Glyma.09G129100.1	Inferred
TFmatrixID_0461	Glyma.09G240000.1	Inferred
TFmatrixID_0461	Glyma.09G244000	Inferred
TFmatrixID_0461	Glyma.09G254400.1	Inferred
TFmatrixID_0461	Glyma.09G254800.1	Inferred
TFmatrixID_0461	Glyma.09G274000.1	Inferred
TFmatrixID_0461	Glyma.10G111400.1	Inferred
TFmatrixID_0461	Glyma.10G138300	Inferred
TFmatrixID_0461	Glyma.10G230200.1	Inferred
TFmatrixID_0461	Glyma11g02360.1	Inferred
TFmatrixID_0461	Glyma.11G053100.1	Inferred
TFmatrixID_0461	Glyma.12G097100.1	Inferred
TFmatrixID_0461	Glyma.12G212300.1	Inferred
TFmatrixID_0461	Glyma.13G102000.1	Inferred
TFmatrixID_0461	Glyma.13G117600.1	Inferred
TFmatrixID_0461	Glyma.13G267400.1	Inferred
TFmatrixID_0461	Glyma13g34280.1	Inferred
TFmatrixID_0461	Glyma.13G289400.1	Inferred
TFmatrixID_0461	Glyma.13G310100.1	Inferred
TFmatrixID_0461	Glyma.14G135400.1	Inferred
TFmatrixID_0461	Glyma.14G185800.1	Inferred
TFmatrixID_0461	Glyma.15G110300.1	Inferred
TFmatrixID_0461	Glyma15g14370.1	Inferred
TFmatrixID_0461	Glyma.15G139000.4	Inferred
TFmatrixID_0461	Glyma.15G168200.1	Inferred
TFmatrixID_0461	Glyma.15G186300.1	Inferred
TFmatrixID_0461	Glyma.16G026400.1	Inferred
TFmatrixID_0461	Glyma.16G031400	Inferred
TFmatrixID_0461	Glyma.16G031900.1	Inferred
TFmatrixID_0461	Glyma.16G054400.1	Inferred
TFmatrixID_0461	Glyma16g29560.1	Inferred
TFmatrixID_0461	Glyma.16G219800.1	Inferred
TFmatrixID_0461	Glyma.17G011400	Inferred
TFmatrixID_0461	Glyma.17G035400	Inferred
TFmatrixID_0461	Glyma.17G042300.1	Inferred
TFmatrixID_0461	Glyma.17G057100.1	Inferred
TFmatrixID_0461	Glyma.17G097900.1	Inferred
TFmatrixID_0461	Glyma.17G168900.1	Inferred
TFmatrixID_0461	Glyma17g25140.1	Inferred
TFmatrixID_0461	Glyma.17G197500.2	Inferred
TFmatrixID_0461	Glyma.18G124700.1	Inferred
TFmatrixID_0461	Glyma.18G183100.1	Inferred
TFmatrixID_0461	Glyma.18G213200.1	Inferred
TFmatrixID_0461	Glyma.18G238200.1	Inferred
TFmatrixID_0461	Glyma.18G238600.1	Inferred
TFmatrixID_0461	Glyma.18G256500.1	Inferred
TFmatrixID_0461	Glyma.19G020600.1	Inferred
TFmatrixID_0461	Glyma.19G094100.1	Inferred
TFmatrixID_0461	Glyma.19G217000.2	Inferred
TFmatrixID_0461	Glyma.19G221700	Inferred
TFmatrixID_0461	Glyma.19G254800.1	Inferred
TFmatrixID_0461	Glyma.20G163200.1	Inferred
TFmatrixID_0462	Glyma.02G141000	Inferred
TFmatrixID_0462	Glyma.02G115200.1	Inferred
TFmatrixID_0462	Glyma.02G020300	Inferred
TFmatrixID_0462	Glyma.02G010900.1	Inferred
TFmatrixID_0462	Glyma02g01030.1	Inferred
TFmatrixID_0462	Glyma.01G224800.1	Inferred
TFmatrixID_0462	Glyma.01G222300.1	Inferred
TFmatrixID_0462	Glyma.01G189100.1	Inferred
TFmatrixID_0462	Glyma.01G056800	Inferred
TFmatrixID_0462	Glyma.01G043300.1	Inferred
TFmatrixID_0462	Glyma.02G285900.1	Inferred
TFmatrixID_0462	Glyma.02G293400	Inferred
TFmatrixID_0462	Glyma.03G002300	Inferred
TFmatrixID_0462	Glyma.03G109100.1	Inferred
TFmatrixID_0462	Glyma.03G159700	Inferred
TFmatrixID_0462	Glyma.03G220100.1	Inferred
TFmatrixID_0462	Glyma.03G220800.1	Inferred
TFmatrixID_0462	Glyma.03G224700.1	Inferred
TFmatrixID_0462	Glyma.03G256700.1	Inferred
TFmatrixID_0462	Glyma.04G054200.1	Inferred
TFmatrixID_0462	Glyma.04G061300.1	Inferred
TFmatrixID_0462	Glyma04g06480.1	Inferred
TFmatrixID_0462	Glyma.04G076200.1	Inferred
TFmatrixID_0462	Glyma.04G173500.1	Inferred
TFmatrixID_0462	Glyma04g39620.1	Inferred
TFmatrixID_0462	Glyma.04G218700.1	Inferred
TFmatrixID_0462	Glyma04g40120.1	Inferred
TFmatrixID_0462	Glyma04g41700.1	Inferred
TFmatrixID_0462	Glyma05g01280.1	Inferred
TFmatrixID_0462	Glyma.05G096500.1	Inferred
TFmatrixID_0462	Glyma.05G123000.2	Inferred
TFmatrixID_0462	Glyma05g25330.1	Inferred
TFmatrixID_0462	Glyma.05G127600.1	Inferred
TFmatrixID_0462	Glyma.05G160800.1	Inferred
TFmatrixID_0462	Glyma.05G184500.1	Inferred
TFmatrixID_0462	Glyma.05G185400.1	Inferred
TFmatrixID_0462	Glyma.05G215900.1	Inferred
TFmatrixID_0462	Glyma.05G211900.1	Inferred
TFmatrixID_0462	Glyma06g05720.1	Inferred
TFmatrixID_0462	Glyma06g06530.1	Inferred
TFmatrixID_0462	Glyma.06G077400.1	Inferred
TFmatrixID_0462	Glyma.06G125600.1	Inferred
TFmatrixID_0462	Glyma.06G147100.1	Inferred
TFmatrixID_0462	Glyma.06G147500.1	Inferred
TFmatrixID_0462	Glyma.06G168400.1	Inferred
TFmatrixID_0462	Glyma.06G190800.1	Inferred
TFmatrixID_0462	Glyma.06G212900.1	Inferred
TFmatrixID_0462	Glyma.06G307700.1	Inferred
TFmatrixID_0462	Glyma.07G023300.1	Inferred
TFmatrixID_0462	Glyma.07G057400.1	Inferred
TFmatrixID_0462	Glyma.07G133700.1	Inferred
TFmatrixID_0462	Glyma.07G238000	Inferred
TFmatrixID_0462	Glyma.07G262700	Inferred
TFmatrixID_0462	Glyma.08G011300.1	Inferred
TFmatrixID_0462	Glyma.08G018300.1	Inferred
TFmatrixID_0462	Glyma.08G021900.1	Inferred
TFmatrixID_0462	Glyma08g08290.1	Inferred
TFmatrixID_0462	Glyma.08G078700.1	Inferred
TFmatrixID_0462	Glyma.08G082400.1	Inferred
TFmatrixID_0462	Glyma.08G118200.1	Inferred
TFmatrixID_0462	Glyma.08G142400.1	Inferred
TFmatrixID_0462	Glyma.08G143400.1	Inferred
TFmatrixID_0462	Glyma.08G218600.1	Inferred
TFmatrixID_0462	Glyma08g43260.1	Inferred
TFmatrixID_0462	Glyma.09G005700.1	Inferred
TFmatrixID_0462	Glyma09g03450.1	Inferred
TFmatrixID_0462	Glyma.09G034300.1	Inferred
TFmatrixID_0462	Glyma.09G061900.1	Inferred
TFmatrixID_0462	Glyma.09G080000.1	Inferred
TFmatrixID_0462	Glyma.09G129100.1	Inferred
TFmatrixID_0462	Glyma.09G240000.1	Inferred
TFmatrixID_0462	Glyma.09G244000	Inferred
TFmatrixID_0462	Glyma.09G254400.1	Inferred
TFmatrixID_0462	Glyma.09G254800.1	Inferred
TFmatrixID_0462	Glyma.09G274000.1	Inferred
TFmatrixID_0462	Glyma.10G011300	Inferred
TFmatrixID_0462	Glyma.10G111400.1	Inferred
TFmatrixID_0462	Glyma.10G138300	Inferred
TFmatrixID_0462	Glyma.10G230200.1	Inferred
TFmatrixID_0462	Glyma11g02360.1	Inferred
TFmatrixID_0462	Glyma.11G053100.1	Inferred
TFmatrixID_0462	Glyma.12G097100.1	Inferred
TFmatrixID_0462	Glyma.12G212300.1	Inferred
TFmatrixID_0462	Glyma.13G102000.1	Inferred
TFmatrixID_0462	Glyma.13G117600.1	Inferred
TFmatrixID_0462	Glyma.13G267400.1	Inferred
TFmatrixID_0462	Glyma13g34280.1	Inferred
TFmatrixID_0462	Glyma.13G289400.1	Inferred
TFmatrixID_0462	Glyma.13G310100.1	Inferred
TFmatrixID_0462	Glyma.13G370100.1	Inferred
TFmatrixID_0462	Glyma.14G028900.1	Inferred
TFmatrixID_0462	Glyma14g11440.1	Inferred
TFmatrixID_0462	Glyma.14G102900.1	Inferred
TFmatrixID_0462	Glyma.14G103100.1	Inferred
TFmatrixID_0462	Glyma14g12290.1	Inferred
TFmatrixID_0462	Glyma.14G135400.1	Inferred
TFmatrixID_0462	Glyma.14G199800.1	Inferred
TFmatrixID_0462	Glyma.15G003300.1	Inferred
TFmatrixID_0462	Glyma.15G110300.1	Inferred
TFmatrixID_0462	Glyma15g14370.1	Inferred
TFmatrixID_0462	Glyma.15G139000.4	Inferred
TFmatrixID_0462	Glyma.15G168200.1	Inferred
TFmatrixID_0462	Glyma.15G186300.1	Inferred
TFmatrixID_0462	Glyma.16G026400.1	Inferred
TFmatrixID_0462	Glyma.16G031400	Inferred
TFmatrixID_0462	Glyma.16G031900.1	Inferred
TFmatrixID_0462	Glyma.16G054400.1	Inferred
TFmatrixID_0462	Glyma16g29560.1	Inferred
TFmatrixID_0462	Glyma.16G219800.1	Inferred
TFmatrixID_0462	Glyma.17G011400	Inferred
TFmatrixID_0462	Glyma.17G035400	Inferred
TFmatrixID_0462	Glyma.17G042300.1	Inferred
TFmatrixID_0462	Glyma.17G057100.1	Inferred
TFmatrixID_0462	Glyma.17G097900.1	Inferred
TFmatrixID_0462	Glyma.17G168900.1	Inferred
TFmatrixID_0462	Glyma17g24700.1	Inferred
TFmatrixID_0462	Glyma.17G197500.2	Inferred
TFmatrixID_0462	Glyma.17G222500.1	Inferred
TFmatrixID_0462	Glyma.17G224800	Inferred
TFmatrixID_0462	Glyma.17G239200.1	Inferred
TFmatrixID_0462	Glyma18g10330.1	Inferred
TFmatrixID_0462	Glyma.18G124700.1	Inferred
TFmatrixID_0462	Glyma.18G183100.1	Inferred
TFmatrixID_0462	Glyma.18G238200.1	Inferred
TFmatrixID_0462	Glyma.18G238600.1	Inferred
TFmatrixID_0462	Glyma.18G256500.1	Inferred
TFmatrixID_0462	Glyma.19G020600.1	Inferred
TFmatrixID_0462	Glyma.19G094100.1	Inferred
TFmatrixID_0462	Glyma.19G217000.2	Inferred
TFmatrixID_0462	Glyma.19G217800.1	Inferred
TFmatrixID_0462	Glyma.19G221700	Inferred
TFmatrixID_0462	Glyma.19G254800.1	Inferred
TFmatrixID_0462	Glyma.20G163200.1	Inferred
TFmatrixID_0463	Glyma.02G141000	Inferred
TFmatrixID_0463	Glyma.02G115200.1	Inferred
TFmatrixID_0463	Glyma.02G020300	Inferred
TFmatrixID_0463	Glyma.02G010900.1	Inferred
TFmatrixID_0463	Glyma02g01030.1	Inferred
TFmatrixID_0463	Glyma.01G224800.1	Inferred
TFmatrixID_0463	Glyma.01G222300.1	Inferred
TFmatrixID_0463	Glyma.01G189100.1	Inferred
TFmatrixID_0463	Glyma.01G056800	Inferred
TFmatrixID_0463	Glyma.01G043300.1	Inferred
TFmatrixID_0463	Glyma.02G285900.1	Inferred
TFmatrixID_0463	Glyma.02G293400	Inferred
TFmatrixID_0463	Glyma.03G002300	Inferred
TFmatrixID_0463	Glyma.03G109100.1	Inferred
TFmatrixID_0463	Glyma.03G159700	Inferred
TFmatrixID_0463	Glyma.03G220100.1	Inferred
TFmatrixID_0463	Glyma.03G220800.1	Inferred
TFmatrixID_0463	Glyma.03G224700.1	Inferred
TFmatrixID_0463	Glyma.03G256700.1	Inferred
TFmatrixID_0463	Glyma.04G054200.1	Inferred
TFmatrixID_0463	Glyma.04G061300.1	Inferred
TFmatrixID_0463	Glyma04g06480.1	Inferred
TFmatrixID_0463	Glyma.04G076200.1	Inferred
TFmatrixID_0463	Glyma.04G173500.1	Inferred
TFmatrixID_0463	Glyma04g39620.1	Inferred
TFmatrixID_0463	Glyma.04G218700.1	Inferred
TFmatrixID_0463	Glyma04g40120.1	Inferred
TFmatrixID_0463	Glyma.04G223300.1	Inferred
TFmatrixID_0463	Glyma04g41700.1	Inferred
TFmatrixID_0463	Glyma05g01280.1	Inferred
TFmatrixID_0463	Glyma.05G096500.1	Inferred
TFmatrixID_0463	Glyma.05G123000.2	Inferred
TFmatrixID_0463	Glyma05g25330.1	Inferred
TFmatrixID_0463	Glyma.05G127600.1	Inferred
TFmatrixID_0463	Glyma.05G160800.1	Inferred
TFmatrixID_0463	Glyma.05G184500.1	Inferred
TFmatrixID_0463	Glyma.05G185400.1	Inferred
TFmatrixID_0463	Glyma.05G215900.1	Inferred
TFmatrixID_0463	Glyma.05G211900.1	Inferred
TFmatrixID_0463	Glyma06g05720.1	Inferred
TFmatrixID_0463	Glyma06g06530.1	Inferred
TFmatrixID_0463	Glyma.06G077400.1	Inferred
TFmatrixID_0463	Glyma.06G125600.1	Inferred
TFmatrixID_0463	Glyma.06G142000.1	Inferred
TFmatrixID_0463	Glyma.06G147100.1	Inferred
TFmatrixID_0463	Glyma.06G147500.1	Inferred
TFmatrixID_0463	Glyma.06G168400.1	Inferred
TFmatrixID_0463	Glyma.06G190800.1	Inferred
TFmatrixID_0463	Glyma.06G212900.1	Inferred
TFmatrixID_0463	Glyma.06G307700.1	Inferred
TFmatrixID_0463	Glyma.07G023300.1	Inferred
TFmatrixID_0463	Glyma.07G057400.1	Inferred
TFmatrixID_0463	Glyma.07G133700.1	Inferred
TFmatrixID_0463	Glyma.07G238000	Inferred
TFmatrixID_0463	Glyma.07G262700	Inferred
TFmatrixID_0463	Glyma.08G011300.1	Inferred
TFmatrixID_0463	Glyma.08G018300.1	Inferred
TFmatrixID_0463	Glyma.08G021900.1	Inferred
TFmatrixID_0463	Glyma08g08290.1	Inferred
TFmatrixID_0463	Glyma.08G078700.1	Inferred
TFmatrixID_0463	Glyma.08G082400.1	Inferred
TFmatrixID_0463	Glyma.08G118200.1	Inferred
TFmatrixID_0463	Glyma.08G142400.1	Inferred
TFmatrixID_0463	Glyma.08G143400.1	Inferred
TFmatrixID_0463	Glyma.08G218600.1	Inferred
TFmatrixID_0463	Glyma08g43260.1	Inferred
TFmatrixID_0463	Glyma.09G005700.1	Inferred
TFmatrixID_0463	Glyma09g03450.1	Inferred
TFmatrixID_0463	Glyma.09G034300.1	Inferred
TFmatrixID_0463	Glyma.09G061900.1	Inferred
TFmatrixID_0463	Glyma.09G080000.1	Inferred
TFmatrixID_0463	Glyma.09G129100.1	Inferred
TFmatrixID_0463	Glyma.09G240000.1	Inferred
TFmatrixID_0463	Glyma.09G244000	Inferred
TFmatrixID_0463	Glyma.09G254400.1	Inferred
TFmatrixID_0463	Glyma.09G254800.1	Inferred
TFmatrixID_0463	Glyma.09G274000.1	Inferred
TFmatrixID_0463	Glyma.10G011300	Inferred
TFmatrixID_0463	Glyma.10G111400.1	Inferred
TFmatrixID_0463	Glyma.10G138300	Inferred
TFmatrixID_0463	Glyma.10G230200.1	Inferred
TFmatrixID_0463	Glyma11g02360.1	Inferred
TFmatrixID_0463	Glyma.11G053100.1	Inferred
TFmatrixID_0463	Glyma.12G097100.1	Inferred
TFmatrixID_0463	Glyma.12G212300.1	Inferred
TFmatrixID_0463	Glyma.13G102000.1	Inferred
TFmatrixID_0463	Glyma.13G117600.1	Inferred
TFmatrixID_0463	Glyma.13G267400.1	Inferred
TFmatrixID_0463	Glyma13g34280.1	Inferred
TFmatrixID_0463	Glyma.13G289400.1	Inferred
TFmatrixID_0463	Glyma.13G310100.1	Inferred
TFmatrixID_0463	Glyma.13G370100.1	Inferred
TFmatrixID_0463	Glyma.14G028900.1	Inferred
TFmatrixID_0463	Glyma14g11440.1	Inferred
TFmatrixID_0463	Glyma.14G102900.1	Inferred
TFmatrixID_0463	Glyma.14G103100.1	Inferred
TFmatrixID_0463	Glyma14g12290.1	Inferred
TFmatrixID_0463	Glyma.14G135400.1	Inferred
TFmatrixID_0463	Glyma.14G185800.1	Inferred
TFmatrixID_0463	Glyma.14G199800.1	Inferred
TFmatrixID_0463	Glyma.15G003300.1	Inferred
TFmatrixID_0463	Glyma.15G110300.1	Inferred
TFmatrixID_0463	Glyma15g14370.1	Inferred
TFmatrixID_0463	Glyma.15G139000.4	Inferred
TFmatrixID_0463	Glyma.15G168200.1	Inferred
TFmatrixID_0463	Glyma.15G186300.1	Inferred
TFmatrixID_0463	Glyma.16G026400.1	Inferred
TFmatrixID_0463	Glyma.16G031400	Inferred
TFmatrixID_0463	Glyma.16G031900.1	Inferred
TFmatrixID_0463	Glyma.16G054400.1	Inferred
TFmatrixID_0463	Glyma16g29560.1	Inferred
TFmatrixID_0463	Glyma.16G219800.1	Inferred
TFmatrixID_0463	Glyma.17G011400	Inferred
TFmatrixID_0463	Glyma.17G035400	Inferred
TFmatrixID_0463	Glyma.17G042300.1	Inferred
TFmatrixID_0463	Glyma.17G057100.1	Inferred
TFmatrixID_0463	Glyma.17G097900.1	Inferred
TFmatrixID_0463	Glyma.17G168900.1	Inferred
TFmatrixID_0463	Glyma17g24700.1	Inferred
TFmatrixID_0463	Glyma.17G197500.2	Inferred
TFmatrixID_0463	Glyma.17G222500.1	Inferred
TFmatrixID_0463	Glyma.17G224800	Inferred
TFmatrixID_0463	Glyma.17G239200.1	Inferred
TFmatrixID_0463	Glyma18g10330.1	Inferred
TFmatrixID_0463	Glyma.18G124700.1	Inferred
TFmatrixID_0463	Glyma.18G183100.1	Inferred
TFmatrixID_0463	Glyma.18G213200.1	Inferred
TFmatrixID_0463	Glyma.18G238200.1	Inferred
